,recipename,labels,Total Fat,Saturated Fat,Cholesterol,Sodium,Potassium,Total Carbohydrates,Dietary Fiber,Protein,Sugars,Vitamin A,Vitamin C,Calcium,Iron,Thiamin,Niacin,Vitamin B6,Magnesium,Folate,Calories,Health Score,ratings,class_prob,Carb_std,Protein_std,VitA_std,VitC_std,Calcium_std,Iron_std,Thiamin_std,Niacin_std,VitB6_std,Magnesium_std,Folate_std,Potassium_std,Dietary Fiber_std,Total Fat_std,Saturated Fat_std,Cholesterol_std,Sodium_std,Sugars_std,Carb_BNI,Protein_BNI,VitA_BNI,VitC_BNI,Calcium_BNI,Iron_BNI,Thiamin_BNI,Niacin_BNI,VitB6_BNI,Magnesium_BNI,Folate_BNI,Potassium_BNI,Dietary Fiber_BNI,Total Fat_BNI,Saturated Fat_BNI,Cholesterol_BNI,Sodium_BNI,Sugars_BNI,BNI
2366,inside out grilled cheese sandwich,4,43.40000002,27.0,120.0,855.0,112.0,26.000000099999998,1.2,36.199999999999996,1.9999999845,2041.6,0.0,637.0,2.9999999969999998,0.0,6.0,0.0,28.000000000000004,134.0,564,-14.19766744,4.264148222,0.991643225,106.02836920212765,147.6241134751773,8325.673758865249,0.0,2597.6950354609926,12.234042540957445,0.0,24.46808510638298,0.0,114.1843971631206,546.4539007092199,456.7375886524823,4.8936170212765955,176.98581568439718,110.1063829787234,489.36170212765956,3486.7021276595747,8.156028305585107,1.7671394867021275,10.0,5.0,0.0,5.0,2.265563433510638,0.0,5.0,0.0,1.4273049645390072,3.415336879432624,0.6524822695035462,0.978723404255319,0.0,0.0,0.0,0.0,3.7053923324468085,39.21194277039007
2367,instant pot baby back ribs,4,22.800000015000002,8.0,87.9999999,3349.0000008,416.9999995,12.8000001,1.9,39.2,8.000000001,2907.2,4.00000002,71.5,2.9999999969999998,0.0,8.0,0.0,28.000000000000004,16.0,335,-10.81529353,4.340588929,0.957142755,87.88059770149253,269.13432835820896,19959.880597014926,27.462686704477612,490.8955223880597,20.597014904776117,0.0,54.92537313432836,0.0,192.2388059701493,109.85074626865672,2862.98507119403,13.044776119402984,156.5373135358209,54.92537313432836,604.1791037910448,22993.134333850747,54.92537314119403,1.4646766283582089,10.0,5.0,2.2885572253731343,1.8880597014925373,3.814262019402985,0.0,5.0,0.0,2.402985074626866,0.6865671641791045,4.089978673134328,2.6089552238805966,0.0,0.0,0.0,0.0,0.0,39.24404171044776
2368,instant pot mushroom risotto,4,28.70000003,11.0,39.9999999,880.9999992,283.9999995,76.5999999,2.2,24.8,4.0000000005,648.0,4.00000002,178.09999999999997,1.5000000119999999,0.0,3.0,0.0,18.0,36.0,645,-8.62166028,4.3729677360000005,0.990997955,273.1472864651163,88.43410852713178,2310.697674418605,14.263565962790697,635.0852713178293,5.3488372520930225,0.0,10.69767441860465,0.0,64.18604651162791,128.37209302325581,1012.7131765116279,7.844961240310078,102.34108537829458,39.224806201550386,142.63565855813954,3141.5503847441864,14.263565893255814,4.552454774418605,13.265116279069767,1.444186046511628,1.1886304968992247,2.4426356589147282,0.9905254170542633,0.0,2.6744186046511627,0.0,0.8023255813953488,0.8023255813953488,1.4467331093023255,1.5689922480620155,0.0,0.0,2.6227390240310076,0.0,2.735941921705426,33.91428571937985
2369,instant vegetable patties,4,12.800000005,3.0,0.0,313.00000079999995,293.000001,30.9999999,2.1,9.6,5.000000008500001,756.8000000000001,43.99999998,19.5,2.9999999969999998,0.0,2.0,0.0,22.0,32.0,260,-2.377410848,3.858397572,0.996559947,274.2307683461538,84.92307692307692,6694.769230769231,389.2307690538462,172.5,26.538461511923074,0.0,17.692307692307693,0.0,194.6153846153846,283.0769230769231,2591.923085769231,18.576923076923077,113.230769275,26.53846153846154,0.0,2768.8461609230767,44.230769305961545,4.57051280576923,12.73846153846154,4.184230769230769,5.0,0.6634615384615384,4.914529909615385,0.0,4.423076923076923,0.0,2.4326923076923075,1.7692307692307694,3.7027472653846156,3.7153846153846155,0.0,0.0,5.0,0.0,0.0,48.114328442307695
2370,inwood hamburgers,4,17.499999985,7.0,71.0000001,282.0,203.999999,29.000000099999998,0.5,30.8,1.000000008,169.6,7.00000002,154.7,2.9999999969999998,0.0,5.0,0.0,15.0,72.0,336,-3.155807689,4.367664884,0.918821831,198.51190544642856,210.83333333333334,1160.952380952381,47.916666803571424,1058.9583333333333,20.53571426517857,0.0,34.226190476190474,0.0,102.67857142857143,492.85714285714283,1396.4285645833334,3.4226190476190474,119.79166656398809,47.916666666666664,486.01190544642856,1930.357142857143,6.845238149999999,3.308531757440476,10.0,0.7255952380952381,3.9930555669642853,4.072916666666667,3.8029100491071426,0.0,5.0,0.0,1.283482142857143,3.0803571428571423,1.9948979494047618,0.6845238095238094,0.0,0.0,0.0,0.9784226190476191,3.9134542619047616,42.838147203869056
2371,iowa pork steak,9,23.999999985000002,6.0,75.99999989999999,1969.0000008000002,690.9999985,21.9,2.6,57.8,6.999999993,83.2,3.0,80.6,4.500000009,1.1333333339,16.0,1.25,50.0,34.0,417,-5.548989552,4.464180000000002,0.8229229509999999,120.79136690647482,318.8009592326139,458.8968824940048,16.546762589928058,444.5563549160671,24.82014393453237,6.250999203764988,88.2494004796163,6.894484412470024,275.77937649880096,187.52997601918466,3811.2709749400474,14.34052757793765,132.37410063669066,33.093525179856115,419.18465172661865,10860.191850935253,38.60911267122302,2.0131894484412474,10.0,0.286810551558753,1.3788968824940049,1.7098321342925658,4.596322950839328,5.0,5.0,5.0,3.4472422062350123,1.1720623501199041,5.0,2.86810551558753,0.0,0.0,0.0,0.0,0.0,47.47246203956834
2372,irish bacon and cabbage soup,1,8.100000025,3.0,21.000000000000004,825.0,1095.9999995,38.4,6.0,24.6,5.000000008500001,1982.3999999999999,55.00000002,94.89999999999999,5.9999999939999995,0.0,6.0,1.25,57.99999999999999,115.99999999999999,276,-2.584041864,4.400527454,0.981957527,320.0,205.0,16520.0,458.33333350000004,790.8333333333334,49.999999949999996,0.0,50.0,10.416666666666668,483.33333333333326,966.6666666666665,9133.333329166668,50.0,67.50000020833333,25.0,175.00000000000006,6875.0,41.66666673750001,10.0,10.0,5.0,5.0,3.041666666666667,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,2.083333333333332,0.0,0.0,68.04166666666666
2373,irish potato soup,1,15.09999998,7.0,48.0,553.0000008,1123.9999995,39.3999999,4.0,33.6,12.0000000015,480.0,34.99999998,360.1,2.9999999969999998,0.0,7.0,1.25,69.0,84.0,358,-3.8190033,4.190636953,0.5677277,253.1284909776536,215.86592178770948,3083.798882681564,224.8603350670391,2313.4916201117317,19.273742997486032,0.0,44.97206703910614,8.03072625698324,443.29608938547483,539.6648044692738,7221.22904706704,25.69832402234637,97.01117305586591,44.97206703910614,308.37988826815644,3552.7933012290496,77.09497207667599,4.218808182960893,10.0,1.9273743016759775,5.0,5.0,3.569211666201117,0.0,5.0,5.0,5.0,3.3729050279329615,5.0,5.0,0.0,0.0,0.0,0.0,0.0,58.088299178770946
2374,irish tacos,4,20.200000015,4.0,27.0,867.0,444.0000005,48.9,3.3000000000000003,28.199999999999996,5.999999985,545.6,22.000000020000005,306.8,4.500000009,0.0,5.0,0.0,32.0,194.0,433,-4.054497383,4.233265126,0.7953724740000001,259.7459584295612,149.79214780600458,2898.10623556582,116.85912250808317,1629.6535796766743,23.903002357274826,0.0,26.55889145496536,0.0,169.9769053117783,1030.484988452656,2358.4295638568133,17.528868360277137,107.29792155773673,21.247113163972287,143.41801385681293,4605.311778290993,31.870669666281753,4.329099307159353,10.0,1.8113163972286375,5.0,5.0,4.426481918013857,0.0,5.0,0.0,2.124711316397229,5.0,3.369185091224019,3.5057736720554273,0.0,0.0,2.6096997690531176,0.0,0.0,49.56656770207852
2375,island shrimp and rice,5,10.4,4.0,188.00000010000002,807.0,367.9999995,31.8999999,1.3,50.4,1.9999999845,1289.6000000000001,10.00000002,92.3,8.999999991000001,0.0,10.0,0.0,45.0,182.0,333,-2.171157223,4.491168791000001,0.733349115,220.33032963963964,348.1081081081081,8907.147147147149,69.0690692072072,637.5075075075075,62.1621621,0.0,69.06906906906907,0.0,310.81081081081084,1257.0570570570571,2541.7417382882886,8.97897897897898,71.83183183183183,27.62762762762763,1298.4984991891895,5573.873873873874,13.813813706756758,3.6721721606606605,10.0,5.0,5.0,2.451951951951952,5.0,0.0,5.0,0.0,3.8851351351351355,5.0,3.631059626126127,1.795795795795796,0.0,0.0,0.0,0.0,2.8073311576576576,53.24344582732733
2376,italian bbq pork chops,9,6.6000000299999995,2.0,54.0,807.0,521.9999995,30.0,0.2,44.800000000000004,26.9999999955,462.4,6.0,71.5,2.9999999969999998,0.0,9.0,0.0,23.0,14.000000000000002,270,-1.547464331,4.150569863,0.989676017,255.55555555555554,381.6296296296297,3938.9629629629626,51.111111111111114,609.0740740740741,25.55555553,0.0,76.66666666666667,0.0,195.92592592592592,119.25925925925927,4446.666662407407,1.703703703703704,56.22222247777777,17.037037037037038,460.0,6874.444444444444,229.99999996166667,4.2592592592592595,10.0,2.4618518518518515,4.2592592592592595,2.3425925925925926,4.732510283333333,0.0,5.0,0.0,2.449074074074074,0.7453703703703705,5.0,0.3407407407407408,0.6752136555555561,0.7407407407407405,0.0,0.0,0.0,43.006612827777786
2377,italian beef for sandwiches,8,10.700000025,4.0,66.99999989999999,646.9999991999999,342.000001,0.9,0.2,52.800000000000004,0.0,188.79999999999998,0.0,23.400000000000002,2.9999999969999998,0.0,8.0,0.0,22.0,18.0,213,-0.236981035,4.0059170360000005,0.999868842,9.71830985915493,570.1408450704226,2038.6854460093894,0.0,252.6760563380282,32.39436616478873,0.0,86.3849765258216,0.0,237.5586854460094,194.3661971830986,3692.9577572769954,2.15962441314554,115.53990637323943,43.1924882629108,723.4741773239435,6986.384967887323,0.0,0.1619718309859155,10.0,1.2741784037558683,0.0,0.971830985915493,5.0,0.0,5.0,0.0,2.9694835680751175,1.2147887323943662,5.0,0.431924882629108,0.0,0.0,0.0,0.0,5.0,37.02417840375587
2378,italian beef in a bucket,8,19.199999975,8.0,81.0,1240.0000008000002,500.00000050000006,3.3999998999999996,0.7000000000000001,53.79999999999999,1.9999999845,2508.7999999999997,7.00000002,39.0,2.9999999969999998,0.0,10.0,1.25,28.999999999999996,24.0,301,-3.978620901,4.502225323999999,0.647637491,25.98006568106312,411.0963455149501,19170.232558139534,53.488372245847174,298.0066445182724,22.92358801694352,0.0,76.41196013289037,9.551495016611296,221.59468438538204,183.38870431893687,3820.5980104651167,5.348837209302326,146.7109632641196,61.12956810631229,618.936877076412,9475.083062591362,15.282391908139536,0.43300109468438536,10.0,5.0,4.457364353820598,1.1461794019933556,4.245108892026578,0.0,5.0,5.0,2.7699335548172757,1.1461794019933556,5.0,1.0697674418604652,0.0,0.0,0.0,0.0,2.574223506644518,47.84175764784053
2379,italian beef sandwiches,8,32.699999995,13.0,138.0,985.0000008000001,811.000001,2.3000000999999997,0.8,90.4,0.0,816.0,1.99999998,40.3,5.9999999939999995,0.0,16.0,1.25,51.0,32.0,494,-4.064899927,4.39479637,0.996904488,10.708502489878542,420.8906882591093,3799.1902834008097,9.31174079757085,187.6315789473684,27.935222644129553,0.0,74.49392712550608,5.819838056680162,237.4493927125506,148.98785425101215,3775.9109358299597,3.724696356275304,152.24696353947368,60.52631578947368,642.51012145749,4586.032392388664,0.0,0.17847504149797572,10.0,2.3744939271255063,0.7759783997975709,0.72165991902834,5.0,0.0,5.0,5.0,2.9681174089068825,0.9311740890688259,5.0,0.7449392712550608,0.0,0.0,0.0,0.0,5.0,43.69483805668017
2380,italian breaded pork chops,9,20.299999980000003,6.0,186.0,1026.0,429.0000015,33.399999900000005,2.5,60.0,4.0000000005,654.4,3.0,328.9,5.9999999939999995,0.0,11.0,0.0,43.0,154.0,440,-3.521868117,4.440695725,0.868014657,174.59090856818185,313.6363636363636,3420.727272727273,15.681818181818182,1719.2499999999998,31.363636332272723,0.0,57.5,0.0,224.77272727272728,805.0,2242.500007840909,13.068181818181818,106.11363625909092,31.363636363636363,972.2727272727273,5363.181818181819,20.909090911704546,2.9098484761363643,10.0,2.1379545454545457,1.3068181818181817,5.0,5.0,0.0,5.0,0.0,2.8096590909090913,5.0,3.2035714397727273,2.6136363636363633,0.0,0.0,0.0,0.0,1.6810966806818182,46.6625847784091
2381,italian chicken bow tie pasta,7,21.199999990000002,4.0,72.9999999,982.0000008,500.99999949999994,88.7000001,4.2,86.0,9.000000009,553.6,4.99999998,55.9,7.5000000060000005,0.0,20.0,1.25,81.0,462.0,712,-2.264950596,4.509552863,0.483362363,286.5308991994382,277.80898876404495,1788.314606741573,16.151685328651688,180.5758426966292,24.227528109269667,0.0,64.6067415730337,4.037921348314606,261.6573033707865,1492.4157303370787,1618.3988747893256,13.56741573033708,68.48314603511237,12.92134831460674,235.81460641853934,3172.1910138202247,29.073033736938207,4.775514986657303,10.0,1.1176966292134831,1.3459737773876408,0.6945224719101123,4.486579279494382,0.0,5.0,5.0,3.2707162921348316,5.0,2.3119983925561796,2.713483146067416,0.0,1.7696629213483148,1.069756559691011,0.0,0.38523274016853853,47.8713806369382
2382,italian chicken marinade,4,34.19999999,6.0,66.99999989999999,2469.0,262.9999995,12.0,0.1,50.2,9.000000009,89.6,0.0,27.3,2.9999999969999998,0.0,16.0,1.25,27.0,6.0,455,-7.694035222999999,4.417374257,0.949725856,60.65934065934066,253.75824175824178,452.9230769230769,0.0,138.0,15.164835149670328,0.0,80.87912087912088,6.318681318681319,136.48351648351647,30.32967032967033,1329.450546923077,0.5054945054945055,172.87912082857142,30.32967032967033,338.6813181758241,12480.659340659342,45.494505540000006,1.010989010989011,10.0,0.28307692307692306,0.0,0.5307692307692308,2.808302805494505,0.0,5.0,5.0,1.7060439560439558,0.18956043956043955,1.8992150670329668,0.10109890109890109,0.0,0.0,0.0,0.0,0.0,28.52905633406593
2383,italian chicken with pesto potatoes,4,18.799999985,7.0,114.9999999,1177.0000008,931.0,31.5999999,3.5000000000000004,88.6,8.000000001,1134.4,37.00000002,452.4,4.500000009,0.0,20.0,1.25,69.0,74.0,473,-2.178486751,4.0958789730000005,0.639618459,153.65750479915434,430.82452431289636,5516.109936575053,179.9154335010571,2199.8308668076106,21.88160680909091,0.0,97.25158562367865,6.078224101479916,335.5179704016913,359.83086680761096,4527.061310782241,17.019027484143763,91.41649041331924,34.038054968287526,559.1966168498943,5723.255817843552,38.90063425433404,2.560958413319239,10.0,3.447568710359408,5.0,5.0,4.05214940909091,0.0,5.0,5.0,4.193974630021141,2.248942917547568,5.0,3.4038054968287526,0.0,0.0,0.0,0.0,0.0,54.90739957716701
2384,italian cucumber sandwiches,4,11.7,2.0,6.0,295.9999992,21.999999000000003,1.5,0.1,0.4,1.000000008,81.60000000000001,0.0,3.9,0.0,0.0,0.0,0.0,2.0,6.0,110,-1.580207176,4.123789638,0.999901197,31.363636363636363,8.363636363636363,1706.1818181818185,0.0,81.54545454545455,0.0,0.0,0.0,0.0,41.81818181818181,125.45454545454545,459.99997909090916,2.090909090909091,244.63636363636363,41.81818181818181,125.45454545454545,6189.090892363636,20.909091076363637,0.5227272727272727,1.2545454545454544,1.0663636363636366,0.0,0.31363636363636366,0.0,0.0,0.0,0.0,0.5227272727272727,0.7840909090909092,0.6571428272727274,0.41818181818181815,0.0,0.0,2.9090909090909096,0.0,1.6810966545454544,7.220512209090908
2385,italian green bean chicken,4,6.39999997,1.0,42.9999999,255.0,464.00000149999994,10.400000100000002,3.7000000000000006,36.8,4.0000000005,2716.8,22.99999998,110.50000000000001,5.9999999939999995,0.0,11.0,0.0,35.0,62.0,177,1.193459385,4.197011433,0.7166533279999999,135.14124423728816,478.1920903954802,35303.05084745763,298.8700562372881,1435.8757062146894,77.96610161694915,0.0,142.93785310734464,0.0,454.8022598870057,805.6497175141243,6029.378550564971,48.079096045197744,83.16384141807909,12.994350282485875,558.7570608474576,3313.5593220338983,51.977401136440676,2.252354070621469,10.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,1.7514124293785311,0.0,0.0,0.0,59.0037665
2386,italian grilled cheese sandwiches,4,18.30000003,10.0,45.999999900000006,1032.0,441.999999,42.00000000000001,4.2,30.0,13.000000009499999,1524.8,1.99999998,517.4,4.500000009,0.0,9.0,0.0,45.0,148.0,394,-6.7810891610000015,4.38623999,0.930427671,245.17766497461932,175.1269035532995,8901.116751269035,11.67512678680203,3020.3553299492382,26.269035585532993,0.0,52.53807106598985,0.0,262.6903553299492,863.9593908629442,2580.2030398477154,24.51776649746193,106.82741134263959,58.3756345177665,268.52791819796954,6024.365482233502,75.88832492855329,4.086294416243655,10.0,5.0,0.9729272322335025,5.0,4.864636219543147,0.0,5.0,0.0,3.2836294416243654,5.0,3.686004342639593,4.903553299492386,0.0,0.0,0.5245346967005077,0.0,0.0,51.79704495177665
2387,italian lasagna,4,51.000000025000006,23.0,156.0,1702.0000008000002,788.9999985,34.4000001,2.8000000000000003,80.4,6.999999993,1888.0,10.00000002,777.4,5.9999999939999995,1.1333333339,14.0,0.0,70.0,194.0,755,-12.76814068,4.24891003,0.999902826,104.79470229139073,244.92715231788083,5751.523178807946,30.463576219867548,2368.2384105960264,18.278145677086094,3.452538633072848,42.64900662251656,0.0,213.24503311258277,590.9933774834437,2403.576154370861,8.529801324503312,155.364238486755,70.06622516556291,475.23178807947016,5184.900664688742,21.324503289933777,1.7465783715231789,10.0,3.5947019867549663,2.538631351655629,5.0,3.3848417920529803,5.0,5.0,0.0,2.6655629139072845,3.693708609271523,3.4336802205298014,1.7059602649006624,0.0,0.0,0.0,0.0,1.6151582079470195,49.378823718543046
2388,italian marinated chicken,4,51.20000002,8.0,68.0000001,1906.0000008000002,353.9999995,11.499999899999999,0.0,55.39999999999999,9.000000009,104.0,1.0000000199999999,27.3,2.9999999969999998,0.0,19.0,1.25,36.0,10.0,614,-7.699166773,4.185659929,0.997635014,43.07817552117263,207.52442996742667,389.57654723127035,3.7459284136807813,102.26384364820848,11.23778500504886,0.0,71.17263843648209,4.682410423452769,134.85342019543972,37.45928338762215,1326.0586300488599,0.0,191.79153101954395,29.967426710097723,254.72312741042342,7139.739416677526,33.713355082573294,0.7179695920195439,10.0,0.24348534201954397,0.3121607011400651,0.39332247557003264,2.0810712972312704,0.0,5.0,5.0,1.6856677524429966,0.23412052117263843,1.8943694714983714,0.0,0.0,0.0,0.7546145431596097,0.0,0.0,27.562167153094464
2389,italian meatball sandwich casserole,4,64.699999975,26.0,153.0,1875.0,850.0000004999999,74.3000001,7.000000000000001,81.6,14.999999994,2841.6,4.99999998,560.3,10.500000003,1.1333333339,22.0,1.25,84.0,442.0,1046,-16.30027194,4.517598579,1.0,163.37476121414915,179.42638623326957,6248.260038240917,10.994263818355641,1232.0172084130018,23.087954117495222,2.492033143374761,48.374760994263866,2.748565965583174,184.7036328871893,971.8929254302104,1869.0248576959846,15.391969407265778,142.26577432361375,57.17017208413002,336.4244741873805,4122.848948374761,32.982791573804974,2.7229126869024856,10.0,3.9051625239005734,0.9161886515296368,4.738527724665391,4.275547058795412,5.0,5.0,5.0,2.308795411089866,5.0,2.6700355109942637,3.078393881453156,0.0,0.0,0.0,0.0,0.0,54.61556344933078
2390,italian meatballs,4,45.10000001,17.0,134.0000001,2164.0000007999997,1523.9999985,65.6000001,10.800000000000002,80.6,28.000000003500002,2726.4,10.00000002,257.40000000000003,13.5,0.0,28.0,1.25,115.99999999999999,194.0,841,-12.02001837,4.432540412,1.0,179.40546995243758,220.42806183115337,7456.26634958383,27.348394822829963,703.947681331748,36.92033293697979,0.0,76.57550535077289,3.418549346016647,317.24137931034477,530.5588585017836,4167.895358561236,29.536266349583837,123.34126043162902,46.4922711058264,366.4684901664685,5918.192630011889,76.57550536034483,2.99009116587396,10.0,4.660166468489893,2.2790329019024966,2.707491082045184,5.0,0.0,5.0,5.0,3.9655172413793096,3.3159928656361473,5.0,5.0,0.0,0.0,0.0,0.0,0.0,54.91829172532699
2391,italian panzanella bread salad,3,15.000000015,4.0,12.0,451.9999992,293.000001,24.5000001,3.1,17.6,1.9999999845,4035.2,24.0,166.4,2.9999999969999998,0.0,3.0,0.0,36.0,124.0,264,-2.497513939,4.014577262,0.55285826,213.44697056818183,153.33333333333334,35155.15151515151,209.0909090909091,1449.6969696969697,26.13636361022727,0.0,26.136363636363637,0.0,313.6363636363636,1080.3030303030303,2552.651523863636,27.00757575757576,130.68181831249998,34.84848484848485,104.54545454545455,3937.878780909091,17.424242289204546,3.557449509469697,10.0,5.0,5.0,5.0,4.840067335227272,0.0,5.0,0.0,3.9204545454545454,5.0,3.646645034090909,5.0,0.0,0.0,3.2575757575757573,0.0,2.234247255681818,58.198863679924244
2392,italian pesto pizza,4,16.199999984999998,6.0,29.000000099999998,649.0000008,60.999998500000004,18.8000001,1.0,25.8,1.9999999845,582.4,4.00000002,175.5,2.9999999969999998,0.0,0.0,0.0,10.0,14.000000000000002,272,-3.425136697,3.829187294,0.95066603,158.97058908088235,218.16176470588235,4924.705882352941,33.82352958088235,1484.0073529411766,25.36764703345588,0.0,0.0,0.0,84.55882352941177,118.38235294117648,515.8088108455883,8.455882352941176,136.9852939908088,50.735294117647065,245.22058908088232,5487.8676538235295,16.911764574816175,2.649509818014706,10.0,3.0779411764705884,2.8186274650735292,5.0,4.6977124136029405,0.0,0.0,0.0,1.056985294117647,0.7398897058823529,0.7368697297794118,1.691176470588235,0.0,0.0,0.9129901819852947,0.0,2.315592924632353,34.784304998161765
2393,italian roast beef i,8,46.499999974999994,15.0,138.0,631.9999992,850.9999995,2.7999998999999995,1.5,90.8,0.0,544.0,1.99999998,96.20000000000002,7.5000000060000005,0.0,16.0,1.25,57.99999999999999,48.0,618,-4.70612884,4.629920857,0.999918213,10.420711601941745,337.92880258899675,2024.5954692556634,7.443365621359223,358.0258899676376,27.9126213815534,0.0,59.54692556634304,4.652103559870549,215.85760517799352,178.64077669902912,3167.152101699029,5.58252427184466,173.0582523341424,55.8252427184466,513.5922330097088,2352.1035568932043,0.0,0.17367852669902906,10.0,1.2653721682847896,0.6202804684466019,1.3770226537216832,5.0,0.0,5.0,5.0,2.698220064724919,1.116504854368932,4.524503002427184,1.116504854368932,0.0,0.0,0.0,0.099784256472491,5.0,42.991870849514555
2394,italian sausage and mushroom lasagna with bechamel sauce,4,20.69999997,11.0,74.00000010000001,997.0000008000001,571.9999985,31.7000001,3.5000000000000004,46.2,10.999999993500001,1697.6,3.0,668.2,2.9999999969999998,0.0,9.0,0.0,49.0,66.0,407,-6.031390103,4.419531231000001,0.850806057,179.1400497051597,261.0810810810811,9593.316953316953,16.953316953316953,3776.068796068796,16.953316936363635,0.0,50.85995085995086,0.0,276.9041769041769,372.97297297297297,3232.4324239557736,19.778869778869783,116.97788680835382,62.16216216216217,418.1818187469288,5634.15233867322,62.16216212542999,2.985667495085995,10.0,5.0,1.4127764127764129,5.0,3.1395031363636363,0.0,5.0,0.0,3.461302211302211,2.331081081081081,4.617760605651105,3.9557739557739566,0.0,0.0,0.0,0.0,0.0,46.9038648980344
2395,italian sausage baby back ribs,4,28.09999998,10.0,128.00000010000002,1561.9999992,458.9999995,13.7000001,0.6,65.6,12.0000000015,145.6,7.00000002,101.4,2.9999999969999998,1.1333333339,14.0,1.25,35.0,22.0,436,-6.140663049,4.309045596,0.508367395,72.2706427293578,346.05504587155957,768.0733944954128,36.92660561009175,534.908256880734,15.825688057568806,5.97859327516055,73.85321100917432,6.594036697247707,184.63302752293578,116.05504587155964,2421.3302725917433,3.165137614678899,148.23394484862385,52.75229357798165,675.2293583256882,8239.90825266055,63.30275230149083,1.2045107121559635,10.0,0.48004587155963296,3.077217134174312,2.057339449541285,2.930682973623853,5.0,5.0,5.0,2.3079128440366974,0.7253440366972477,3.4590432465596335,0.6330275229357798,0.0,0.0,0.0,0.0,0.0,41.875123791284395
2396,italian sausage penne,4,33.999999994999996,11.0,71.0000001,1387.0000008,658.0,77.4,7.000000000000001,55.2,16.000000002,2081.6,45.0,68.89999999999999,4.500000009,0.0,10.0,0.0,69.0,64.0,726,-8.491992176,3.968023206,0.987215737,245.20661157024796,174.87603305785126,6594.600550964187,142.56198347107437,218.27823691460054,14.256198375619835,0.0,31.680440771349865,0.0,218.59504132231405,202.75482093663913,2084.573002754821,22.17630853994491,107.7134986067493,34.84848484848485,224.93112979338844,4394.077137520661,50.68870524049587,4.086776859504132,10.0,4.1216253443526165,5.0,0.8395316804407713,2.640036736225895,0.0,5.0,0.0,2.732438016528926,1.2672176308539944,2.977961432506887,4.435261707988982,0.0,0.0,1.2511478367768594,0.0,0.0,43.1008494084022
2397,italian sausage tortellini bake,4,20.299999980000003,9.0,56.0000001,1135.9999992,496.99999999999994,32.9000001,3.9,41.8,10.999999993500001,1137.6,16.999999980000002,339.3,2.9999999969999998,0.0,8.0,0.0,36.0,44.0,398,-5.743977336,4.12199962,0.8976874020000001,190.12562871859296,241.55778894472363,6574.070351758793,98.24120591457287,1960.7788944723618,17.336683399748743,0.0,46.231155778894475,0.0,208.04020100502512,254.2713567839196,2872.1105527638188,22.537688442211056,117.31155767336683,52.01005025125628,323.61809103015077,6564.8241159799,63.56783915841709,3.168760478643216,10.0,4.108793969849246,5.0,5.0,3.210496925879397,0.0,5.0,0.0,2.600502512562814,1.5891959798994977,4.103015075376884,4.507537688442211,0.0,0.0,0.0,0.0,0.0,48.28830263065328
2398,italian sausage with a kick,4,41.6,19.0,120.0,973.9999992,403.9999985,8.9000001,2.2,38.2,1.9999999845,1272.0,6.0,179.4,4.500000009,1.1333333339,5.0,0.0,34.0,42.0,494,-10.35130342,4.250899848,0.730826049,41.43724742914979,177.85425101214577,5922.2672064777325,27.93522267206478,835.2631578947369,20.951417045951416,5.276653174028341,23.279352226720647,0.0,158.2995951417004,195.54655870445345,1880.9716529352227,10.242914979757087,193.68421052631578,88.46153846153847,558.7044534412955,4534.817810040486,9.311740818522267,0.6906207904858298,10.0,3.701417004048583,2.327935222672065,3.2125506072874495,3.8798920455465584,5.0,5.0,0.0,1.978744939271255,1.222165991902834,2.6871023613360325,2.0485829959514175,0.0,0.0,0.0,0.0,3.521945901821862,45.27095786032389
2399,italian sausage with farfalle and broccoli rabe,2,19.800000025000003,9.0,42.9999999,706.9999992,203.0,35.9000001,2.2,37.20000000000001,1.9999999845,2723.2,21.0,254.8,2.9999999969999998,0.0,6.0,0.0,33.0,184.0,393,-4.825872619,4.466987456,0.797400784,210.1017817557252,217.7099236641222,15937.302798982188,122.90076335877862,1491.1959287531806,17.557251890839694,0.0,35.11450381679389,0.0,193.12977099236642,1076.8447837150127,1188.0407124681933,12.875318066157762,115.8778627417303,52.67175572519084,251.6539434351145,4137.659028396947,11.704834514885496,3.5016963625954203,10.0,5.0,5.0,5.0,3.2513429427480918,0.0,5.0,0.0,2.41412213740458,5.0,1.6972010178117047,2.5750636132315523,0.0,0.0,0.8057676094147581,0.0,3.1420897595419843,51.581515833333334
2400,italian spaghetti sauce with meatballs,4,21.199999990000002,6.0,77.00000010000001,1492.0000008000002,1022.9999989999999,23.7,4.5,37.8,12.0000000015,1320.0,33.0,182.00000000000003,8.999999991000001,0.0,9.0,1.25,59.0,92.0,349,-5.4806977,4.531406167,0.599838265,156.189111747851,249.11174785100283,8699.14040114613,217.47851002865332,1199.4269340974213,59.312320857593136,0.0,59.31232091690544,8.237822349570202,388.82521489971344,606.3037249283667,6741.833804297994,29.65616045845272,139.71346698280806,39.541547277936964,507.4498573925502,9832.6647617192,79.08309456575931,2.6031518624641836,10.0,5.0,5.0,4.613180515759312,5.0,0.0,5.0,5.0,4.860315186246417,3.789398280802292,5.0,5.0,0.0,0.0,0.0,0.0,0.0,60.86604584527221
