recipename,labels,Total Fat,Saturated Fat,Cholesterol,Sodium,Potassium,Total Carbohydrates,Dietary Fiber,Protein,Sugars,Vitamin A,Vitamin C,Calcium,Iron,Thiamin,Niacin,Vitamin B6,Magnesium,Folate,Calories,Health Score,ratings,class_prob
deviled sausages,4,0.43076923100000003,0.45,0.21666666699999998,0.533333333,0.128,0.025666667,0.02,0.32,0.158730159,0.036000000000000004,0.083333333,0.043,0.111111111,0.666666667,0.3,0.0,0.0525,0.01,349,-6.46852718,4.042096156,0.657276281
diablo shrimp,5,0.575384615,0.65,0.446666667,0.5279166670000001,0.10085714300000001,0.16699999999999998,0.184,0.41600000000000004,0.063492063,0.3184,0.1,0.07,0.27777777800000003,0.0,0.45,0.0,0.0875,0.1825,642,-9.285372258999999,3.81881581,0.6837824140000001
different chicken divan,6,0.616923077,0.6,0.213333333,0.40333333299999996,0.084571429,0.053666667,0.06,0.37200000000000005,0.063492063,0.149,0.683333333,0.243,0.111111111,0.0,0.4,0.0,0.0775,0.0975,498,-7.37209212,4.352652731,0.828397197
dijon chicken salad,3,0.455384615,0.25,0.226666667,0.375,0.082571429,0.071333333,0.044000000000000004,0.42200000000000004,0.6031746029999999,0.0666,0.133333333,0.03,0.111111111,0.0,0.5,0.5,0.0425,0.0375,432,-4.002420708,4.03542509,0.966386622
dijon crusted halibut,4,0.263076923,0.15,0.163333333,0.1725,0.162,0.039333333,0.027999999999999997,0.5379999999999999,0.031746032,0.0752,0.05,0.078,0.111111111,0.0,0.1,0.0,0.02,0.045,318,0.24829395699999998,4.51272409,0.786816262
dijon pork with apples and cabbage,9,0.289230769,0.2,0.28,0.257916667,0.18542857100000001,0.060666667,0.168,0.5660000000000001,0.412698413,0.04,0.683333333,0.051,0.111111111,0.666666667,0.55,0.5,0.12,0.1275,354,-1.0369867,4.330749904,0.890122097
dijon tarragon cream chicken,4,0.323076923,0.5,0.4,0.094583333,0.070285714,0.006999999999999999,0.0,0.542,0.0,0.11,0.0,0.035,0.055555556,0.0,0.85,0.5,0.0675,0.01,310,-2.431697633,4.414318409,0.999359166
dijonnaise chicken,6,0.267692308,0.15,0.223333333,0.379166667,0.06,0.005,0.0,0.49200000000000005,0.0,0.0034,0.033333333,0.013999999999999999,0.055555556,0.0,0.8,0.0,0.06,0.01,263,-1.091978559,4.240907228,0.9999630620000001
dilas chicken stuffed peppers,6,0.186153846,0.2,0.1,0.0625,0.064,0.017,0.055999999999999994,0.18,0.095238095,0.5058,1.3,0.139,0.055555556,0.0,0.2,0.0,0.0425,0.0875,165,-1.145199237,4.043622377,0.85404503
dill gazpacho,4,0.030769231,0.0,0.0,0.1375,0.13171428599999999,0.036333332999999995,0.128,0.04,0.126984127,0.2366,0.6,0.042,0.055555556,0.0,0.05,0.0,0.0675,0.0875,58,-0.22388664100000003,4.172220819,0.9999997009999999
dill pickle meatloaf,4,0.244615385,0.3,0.41333333299999997,0.35083333299999997,0.100571429,0.042,0.024,0.514,0.253968254,0.0464,0.066666667,0.038,0.166666667,0.0,0.5,0.0,0.065,0.0675,300,-2.694182899,4.357002968,0.6179325179999999
dill poached salmon,4,0.167692308,0.1,0.246666667,0.16875,0.146571429,0.003333333,0.008,0.516,0.0,0.158,0.15,0.04,0.055555556,0.0,0.0,0.0,0.01,0.0275,219,1.1136296270000001,4.045381784,0.9998233559999999
dilly chicken,6,0.667692308,0.8,0.586666667,0.297083333,0.181142857,0.036000000000000004,0.004,1.022,0.126984127,0.1368,0.016666667,0.175,0.166666667,0.0,0.8,0.5,0.14,0.05,647,-5.025625351,4.095907062,0.9998749579999999
dinahs baked scallops,4,0.484615385,0.8,0.32,0.22083333300000002,0.11485714300000001,0.051,0.044000000000000004,0.39399999999999996,0.031746032,0.1914,0.25,0.057,0.055555556,0.0,0.25,0.0,0.1625,0.05,431,-7.472298165,4.138037991,0.5562019020000001
diner style baked potato home fries,4,0.09076923099999999,0.2,0.05,0.019583333,0.115428571,0.056666667000000004,0.08800000000000001,0.04,0.031746032,0.0358,0.316666667,0.015,0.055555556,0.0,0.1,0.0,0.055,0.0425,126,-1.639046304,4.16110225,0.986315183
dirty alfredo,4,0.675384615,0.85,0.333333333,0.6479166670000001,0.087428571,0.166,0.1,0.612,0.19047619,0.0324,0.033333333,0.091,0.166666667,0.0,0.65,0.0,0.1175,0.3,705,-10.92369775,4.186076838,0.7611249590000001
dis delicious deluxe deviled eggs,4,0.093846154,0.05,0.316666667,0.02625,0.012,0.002,0.004,0.064,0.0,0.0286,0.0,0.015,0.0,0.0,0.05,0.0,0.0075,0.0325,70,-0.196901768,4.509588754,0.906291455
ditalini with roasted tomato sauce and goat cheese,4,0.17076923100000002,0.1,0.006666666999999999,0.08625,0.132,0.213333333,0.16399999999999998,0.23399999999999999,0.19047619,0.0508,0.25,0.079,0.222222222,0.0,0.45,0.0,0.1475,0.4775,400,-1.659821337,4.078639183,0.999755866
divine chicken with green beans,4,0.212307692,0.25,0.286666667,0.067083333,0.144571429,0.027666667000000002,0.124,0.604,0.063492063,0.1596,0.283333333,0.113,0.111111111,0.0,0.95,0.5,0.1425,0.0975,278,0.7023024520000001,4.430401709,0.620285312
divine summertime chicken sandwich,4,0.549230769,1.05,0.533333333,0.322083333,0.17428571399999998,0.165333333,0.11599999999999999,0.78,0.095238095,0.3304,0.2,0.163,0.27777777800000003,0.666666667,1.1,0.5,0.1625,0.3075,671,-9.285094319,4.055897886,0.915574516
dixie pork chops,9,0.14,0.1,0.213333333,0.1525,0.18857142899999998,0.141333333,0.10400000000000001,0.52,1.047619048,0.0084,0.066666667,0.055,0.055555556,0.666666667,0.65,0.5,0.1025,0.0275,349,-0.542885292,4.5353502180000005,0.9908622029999999
donna leighs creamy broccoli slaw,2,0.6369230770000001,0.35,0.046666667,0.215,0.028285714,0.069666667,0.12,0.084,0.253968254,0.0212,0.016666667,0.023,0.055555556,0.0,0.05,0.0,0.09,0.05,466,-5.981890356,4.4031411689999995,0.918883647
donnas nest eggs,4,0.36,0.4,0.856666667,0.44041666700000004,0.08857142900000001,0.04,0.0,0.37200000000000005,0.095238095,0.0946,0.016666667,0.065,0.111111111,0.0,0.25,0.0,0.04,0.06,337,-5.783114181,4.125306674,0.653801435
dont chicken out,4,0.22615384600000002,0.2,0.236666667,0.29583333300000003,0.17428571399999998,0.033666667000000004,0.084,0.444,0.158730159,0.1026,0.166666667,0.034,0.166666667,0.0,0.5,0.0,0.1,0.0625,260,-1.433841055,4.154591191000001,0.751186461
dont want to cook monday chicken,6,0.143076923,0.2,0.263333333,0.26875,0.12857142900000001,0.040333333,0.14800000000000002,0.584,0.063492063,0.53,0.95,0.092,0.111111111,0.0,0.85,0.5,0.11,0.185,248,-0.027661067,4.100651059,0.727586884
doreens big game sandwiches,4,0.410769231,0.55,0.37,0.532083333,0.10114285699999999,0.206666667,0.22,0.718,0.317460317,0.1504,0.233333333,0.281,0.333333333,0.0,0.4,0.0,0.0775,0.3275,646,-6.428479585,3.965752006,0.5076675979999999
dorito casserole,4,0.446153846,0.5,0.213333333,0.42625,0.10571428599999999,0.12766666699999998,0.08,0.414,0.19047619,0.1002,0.05,0.257,0.111111111,0.0,0.3,0.0,0.135,0.0275,494,-6.554254042999999,4.376586764,0.950220724
dorm room cheesy tuna and noodles,4,0.238461538,0.5,0.13,0.5275,0.042857143,0.092666667,0.04,0.406,0.063492063,0.0592,0.0,0.165,0.111111111,0.0,0.45,0.0,0.05,0.01,334,-6.045191462999999,4.309688734,0.512204043
double crust bean pie,4,0.48769230799999996,0.55,0.1,0.240833333,0.051142857,0.10666666699999999,0.124,0.228,0.063492063,0.139,0.35,0.22,0.111111111,0.0,0.2,0.0,0.0575,0.145,456,-6.650290487,4.611853668999999,0.73798045
double crust stuffed pizza,4,0.324615385,0.45,0.176666667,0.44291666700000004,0.110571429,0.108333333,0.084,0.444,0.126984127,0.1332,0.316666667,0.358,0.166666667,0.0,0.45,0.0,0.085,0.2325,410,-5.3412200830000005,4.226541988,0.923836378
double decker tacos,4,0.404615385,0.55,0.18333333300000001,0.30875,0.138571429,0.124333333,0.244,0.37799999999999995,0.063492063,0.1002,0.166666667,0.256,0.166666667,0.0,0.35,0.0,0.1125,0.2,458,-5.942787543,4.185639114,0.9754072559999999
down home casserole,4,0.6215384620000001,0.7,0.276666667,0.483333333,0.40371428600000003,0.139333333,0.268,0.418,0.19047619,0.9129999999999999,1.6166666669999998,0.087,0.166666667,0.666666667,0.55,0.5,0.19,0.21,609,-9.086551107,4.190078221,0.999791078
down home chicken,4,0.64,0.55,0.423333333,0.224583333,0.149142857,0.115,0.044000000000000004,0.8759999999999999,0.19047619,0.0342,0.016666667,0.171,0.166666667,0.0,1.1,0.5,0.1325,0.1875,697,-3.779455963,3.864587678,0.5047894039999999
dragans leg of lamb with garlic and beer,4,0.36769230799999997,0.55,0.556666667,0.11708333300000001,0.233428571,0.082666667,0.14400000000000002,0.91,0.095238095,1.545,0.35,0.083,0.27777777800000003,0.0,1.15,0.5,0.155,0.08,514,-1.6122632669999999,4.125306674,0.6913332240000001
dripping roast beef sandwiches with melted provolone,8,0.263076923,0.4,0.21,0.894166667,0.09628571400000001,0.136666667,0.11199999999999999,0.654,0.095238095,0.0788,0.016666667,0.222,0.111111111,0.0,0.1,0.0,0.0675,0.01,436,-6.406068477000001,4.2218014660000005,0.902578311
drumsticks with peach and honey,4,0.190769231,0.2,0.3,0.110833333,0.065142857,0.019666667,0.027999999999999997,0.5379999999999999,0.126984127,0.0274,0.21666666699999998,0.023,0.111111111,0.0,0.5,0.0,0.06,0.0225,246,0.392641155,4.238670373,0.968398952
drunk deer chili,4,0.33846153799999995,0.45,0.36,0.36166666700000005,0.245428571,0.045,0.10400000000000001,0.598,0.19047619,0.2364,0.21666666699999998,0.07,0.27777777800000003,0.0,0.5,0.5,0.12,0.06,403,-3.639674765,4.465727323,0.8426015509999999
drunken shrimp,5,0.132307692,0.05,0.7666666670000001,0.15875,0.103428571,0.038333333,0.044000000000000004,0.516,0.19047619,0.2104,0.15,0.068,0.222222222,0.0,0.2,0.0,0.13,0.0425,236,0.688052115,4.2347139910000005,0.971657985
ds taco pizza,4,0.330769231,0.5,0.193333333,0.580833333,0.146,0.12066666699999999,0.188,0.382,0.253968254,0.2342,0.233333333,0.091,0.166666667,0.0,0.15,0.0,0.085,0.0625,399,-7.109683629,4.068574844,0.91115541
duck adobo,4,0.070769231,0.05,0.11333333300000001,0.622083333,0.028285714,0.021666667,0.027999999999999997,0.226,0.063492063,0.0008,0.066666667,0.021,0.055555556,0.0,0.15,0.0,0.0325,0.02,111,-2.701527004,3.929620585,0.506260168
duck breasts with raspberry sauce,4,0.003076923,0.0,0.0,0.36791666700000003,0.026285713999999998,0.050666667,0.1,0.006,0.317460317,0.008,0.11666666699999999,0.021,0.611111111,0.0,0.0,0.0,0.0575,0.02,116,-2.075714873,4.020156472,1.0
dulac dirty rice,5,0.26,0.3,0.18333333300000001,0.325,0.085714286,0.10166666699999999,0.052000000000000005,0.336,0.19047619,0.063,0.26666666699999997,0.021,0.111111111,0.0,0.3,0.0,0.055,0.0325,341,-3.8566107730000003,4.181431187,0.7451387979999999
dumpling soup,1,0.246153846,0.3,0.18,0.449166667,0.292,0.212666667,0.24,0.222,0.095238095,0.0342,0.7333333329999999,0.099,0.222222222,0.666666667,0.35,0.5,0.1625,0.25,441,-5.914552962999999,4.516022072,0.529984969
dumplings,4,0.036923077,0.05,0.006666666999999999,0.160833333,0.015428571,0.06,0.024,0.055999999999999994,0.063492063,0.0234,0.0,0.11800000000000001,0.055555556,0.0,0.1,0.0,0.0175,0.0975,105,-1.034278825,4.357693416,0.999884222
dynamite,4,0.315384615,0.35,0.23,0.483333333,0.273142857,0.26899999999999996,0.26,0.6579999999999999,0.380952381,0.1988,0.583333333,0.223,0.444444444,0.0,0.75,0.0,0.1675,0.15,643,-4.862452244,4.216454395,0.951481488
e a g l e s swirl sandwich,4,0.24153846199999998,0.3,0.133333333,0.496666667,0.06485714299999999,0.122333333,0.055999999999999994,0.39399999999999996,0.158730159,0.0552,0.033333333,0.166,0.166666667,0.0,0.1,0.0,0.045,0.0225,369,-4.572362109,4.009803027,0.875004199
e z marinated swordfish,4,0.4,0.25,0.176666667,0.5425,0.124285714,0.008,0.012,0.544,0.0,0.0546,0.15,0.016,0.111111111,0.0,0.9,0.0,0.1,0.015,354,-3.029998815,4.073829859,0.9896320670000001
easiest bbq pork chops,9,0.132307692,0.15,0.21666666699999998,0.36416666700000005,0.160285714,0.051,0.012,0.532,0.34920634899999997,0.078,0.11666666699999999,0.024,0.111111111,0.666666667,0.65,0.5,0.09,0.0175,246,-0.938595973,4.2470243839999995,0.700352748
easiest filet marsala,4,0.449230769,0.7,0.36666666700000006,0.055,0.159428571,0.034333333,0.02,0.5379999999999999,0.222222222,0.0662,0.033333333,0.025,0.222222222,0.0,0.5,0.0,0.0875,0.04,463,-4.701382123,4.427524076,0.394314492
easiest mac n cheese ever,4,0.08,0.15,0.053333333,0.10041666699999999,0.032,0.053,0.024,0.124,0.063492063,0.0324,0.0,0.12300000000000001,0.055555556,0.0,0.15,0.0,0.0425,0.115,136,-1.236745745,4.062860142,0.7860191240000001
easiest pot roast ever,4,0.389230769,0.5,0.34333333299999996,0.227916667,0.364571429,0.141333333,0.248,0.634,0.158730159,0.9368,0.75,0.06,0.27777777800000003,0.0,0.55,0.5,0.19,0.1425,526,-3.8135568510000004,4.302529047,0.929139535
easiest slow cooker french dip,0,0.46153846200000004,0.65,0.36666666700000006,0.609583333,0.17114285699999998,0.235,0.14400000000000002,0.9359999999999999,0.158730159,0.0498,0.0,0.413,0.444444444,0.0,0.8,0.0,0.16,0.12,756,-6.815656291,4.425455588999999,0.8710318570000001
easiest turkey loaf,4,0.252307692,0.2,0.606666667,0.507083333,0.153714286,0.168,0.084,0.716,0.19047619,0.018000000000000002,0.0,0.094,0.27777777800000003,0.0,0.8,0.5,0.145,0.3225,504,-2.816276507,4.500092237,0.797181397
easiest yummiest meat loaf,2,0.19846153800000002,0.25,0.37,0.206666667,0.071142857,0.060333332999999996,0.096,0.374,0.063492063,0.0162,0.0,0.033,0.166666667,0.0,0.35,0.0,0.1,0.0475,265,-1.958648456,4.266904641,0.501246516
easter leftovers casserole,4,0.470769231,0.8,0.36,0.474583333,0.377714286,0.21533333300000002,0.168,0.42200000000000004,0.222222222,0.129,0.85,0.193,0.111111111,0.666666667,0.55,0.5,0.2175,0.0875,612,-10.28223619,4.179565449,0.998471179
easter meat pie,2,0.790769231,1.0,0.6466666670000001,0.6675,0.102285714,0.10400000000000001,0.08800000000000001,0.6759999999999999,0.031746032,0.1114,0.21666666699999998,0.34600000000000003,0.166666667,0.666666667,0.55,0.0,0.0825,0.1725,727,-12.012004600000001,4.341886117,0.9997716720000001
easy a la king,4,0.246153846,0.35,0.39,0.415416667,0.265714286,0.069333333,0.14400000000000002,0.88,0.380952381,1.7180000000000002,0.1,0.37,0.222222222,0.0,1.3,0.5,0.2975,0.31,401,-1.381643173,4.099108137,0.592333774
easy after work chicken francaise,6,0.846153846,1.0,0.7333333329999999,0.12041666699999999,0.164285714,0.18,0.11199999999999999,0.748,0.031746032,0.6432,0.7666666670000001,0.08199999999999999,0.333333333,0.666666667,1.25,0.5,0.1625,0.4575,861,-9.192344882999999,4.225532544,0.999993922
easy american potato and tuna casserole,4,0.098461538,0.15,0.323333333,0.232083333,0.20600000000000002,0.102,0.11599999999999999,0.55,0.126984127,0.077,0.2,0.257,0.111111111,0.0,0.8,0.5,0.145,0.08,292,-0.156259427,4.391269716,0.922177714
easy and delicious chicken,6,0.444615385,0.55,0.35666666700000005,0.607083333,0.068571429,0.029333333,0.004,0.546,0.126984127,0.1278,0.0,0.055,0.111111111,0.0,0.6,0.0,0.0625,0.0225,406,-6.620530931,4.188463307,0.5839835170000001
easy and delicious mexican pork chops,9,0.281538462,0.35,0.263333333,0.39,0.162,0.15766666699999998,0.06,0.6559999999999999,0.126984127,0.0962,0.333333333,0.182,0.166666667,0.666666667,0.65,0.5,0.1175,0.235,499,-3.3113756889999997,4.2975719539999995,0.893881569
easy and elegant pork tenderloin,9,0.361538462,0.2,0.21666666699999998,0.260416667,0.107142857,0.08900000000000001,0.052000000000000005,0.5720000000000001,0.031746032,0.0002,0.0,0.059000000000000004,0.166666667,0.666666667,0.55,0.5,0.065,0.0,437,-1.3263273759999998,4.520644406000001,0.683811907
easy and fast cajun chicken caesar salad,3,0.38,0.3,0.316666667,0.339583333,0.131428571,0.014666667,0.07200000000000001,0.652,0.031746032,0.9862,0.333333333,0.153,0.111111111,0.0,0.85,0.5,0.095,0.295,376,-1.632257056,4.342676888,0.54344179
easy and healthy chicken florentine,6,0.21384615399999998,0.3,0.193333333,0.3225,0.18542857100000001,0.18466666699999998,0.188,0.644,0.28571428600000004,0.6238,0.18333333300000001,0.382,0.222222222,0.0,0.8,0.5,0.2175,0.4625,474,-2.402798911,4.130757821,0.754100498
easy asian pasta salad,7,0.069230769,0.05,0.0,0.577916667,0.077428571,0.213,0.168,0.214,0.53968254,0.223,0.7333333329999999,0.068,0.166666667,0.666666667,0.35,0.0,0.1325,0.3925,340,-4.247002073,4.46246961,1.0
easy avocado chicken salad,3,0.28,0.15,0.26666666699999997,0.04125,0.260285714,0.045333332999999996,0.32799999999999996,0.642,0.063492063,0.1592,0.35,0.062,0.111111111,0.0,1.05,0.5,0.17,0.2925,338,1.851170037,4.139193068,0.682031018
easy bake fish,4,0.28,0.2,0.33,0.15875,0.177428571,0.052000000000000005,0.004,0.67,0.412698413,0.017,0.11666666699999999,0.022000000000000002,0.055555556,0.666666667,0.95,0.5,0.12,0.11,368,0.01885754,4.176872159,0.5463954870000001
easy bake risotto,4,0.210769231,0.2,0.066666667,0.17375,0.026571429,0.22166666699999998,0.084,0.27,0.063492063,0.1366,0.11666666699999999,0.16,0.055555556,0.0,0.1,0.0,0.0375,0.0475,464,-3.111237308,4.338219203,0.947881392
easy baked bbq pork chops,9,0.069230769,0.1,0.12,0.23,0.12257142900000001,0.076,0.024,0.308,0.634920635,0.10099999999999999,0.133333333,0.032,0.055555556,0.0,0.3,0.0,0.055,0.0275,189,-1.166047047,4.001944175,0.9476249809999999
easy baked chicken,6,0.52,0.3,0.223333333,0.2875,0.060285714000000004,0.064666667,0.012,0.504,0.34920634899999997,0.040999999999999995,0.033333333,0.012,0.222222222,0.0,0.9,0.5,0.06,0.135,498,-3.403394247,4.252290316,0.643651181
easy baked chicken thighs,6,0.115384615,0.1,0.23,0.024166667000000003,0.054000000000000006,0.01,0.016,0.392,0.031746032,0.0094,0.016666667,0.013999999999999999,0.055555556,0.0,0.4,0.0,0.0475,0.0175,162,1.3575068280000002,4.1665313280000005,0.989779434
easy baked fish,4,0.20923076899999998,0.4,0.303333333,0.26458333300000003,0.163714286,0.12733333300000002,0.152,0.542,0.19047619,0.4756,0.8833333329999999,0.054000000000000006,0.166666667,0.0,0.5,0.0,0.195,0.35,393,-3.1119064610000002,4.392412282,0.858721097
easy baked ham,4,0.30923076899999996,0.35,0.246666667,0.599583333,0.10457142900000001,0.11433333300000001,0.016,0.516,1.047619048,0.0,0.083333333,0.024,0.055555556,0.666666667,0.5,0.0,0.06,0.01,425,-5.921867667000001,4.351860086,0.885479255
easy baked ham steaks,4,0.056923077,0.05,0.12666666699999998,0.525416667,0.126,0.082333333,0.032,0.336,0.666666667,0.0034,0.5,0.057,0.111111111,0.666666667,0.4,0.0,0.0525,0.0125,202,-2.4017530590000002,4.528398284,0.99675264
easy baked tilapia,4,0.055384615,0.1,0.15333333300000002,0.1475,0.142,0.024333333,0.10800000000000001,0.496,0.0,0.3218,1.016666667,0.081,0.055555556,0.0,0.25,0.0,0.09,0.0175,172,1.591202016,4.42603707,0.955001781
easy baked turkey wings,4,0.127692308,0.1,0.373333333,0.337916667,0.08971428599999999,0.026000000000000002,0.02,0.708,0.063492063,0.0186,0.033333333,0.055999999999999994,0.166666667,0.0,0.6,0.5,0.08,0.0325,255,1.012307199,4.451997315,0.981681173
easy barbeque beef tenderloin steak,8,0.855384615,1.0,0.69,0.162916667,0.256857143,0.003333333,0.004,1.222,0.0,0.0,0.016666667,0.025,0.444444444,0.0,1.0,0.5,0.1575,0.0375,771,-5.073695833,4.311635775,0.999999995
easy barbeque chicken,6,0.667692308,0.55,0.566666667,0.066666667,0.143428571,0.015666667,0.024,0.852,0.031746032,0.0756,0.38333333299999994,0.04,0.111111111,0.0,1.15,0.5,0.125,0.0525,584,-2.246610128,4.381865754,0.897435869
easy breaded shrimp,5,0.218461538,0.1,0.40333333299999996,0.12541666699999998,0.051428571,0.067,0.048,0.348,0.063492063,0.0292,0.016666667,0.086,0.166666667,0.0,0.35,0.0,0.09,0.085,281,-0.587376563,4.4762844610000005,0.9460748659999999
easy breezy casserole,4,0.592307692,0.35,0.316666667,0.39083333299999995,0.084285714,0.076,0.032,0.642,0.031746032,0.0612,0.0,0.033,0.166666667,0.0,0.95,0.5,0.095,0.1025,570,-3.7987355560000005,4.294566728,0.610848807
easy broccoli bacon salad,2,0.264615385,0.15,0.05,0.12625,0.105428571,0.094,0.092,0.124,0.634920635,0.0612,0.65,0.036000000000000004,0.055555556,0.0,0.15,0.0,0.0825,0.1,280,-2.7473683889999996,4.520409077,0.997603128
easy broccoli slaw salad,2,0.40769230799999995,0.2,0.0,0.167916667,0.060571429,0.158,0.14,0.098,0.8888888890000001,0.0266,0.15,0.046,0.055555556,0.0,0.05,0.0,0.0875,0.0225,438,-4.735947841000001,4.032398153,1.0
easy broiled lobster tails,4,0.127692308,0.05,0.54,0.305833333,0.134571429,0.003666667,0.0,0.64,0.0,0.0238,0.0,0.083,0.055555556,0.0,0.5,0.0,0.115,0.0375,214,1.239125923,4.550397116,0.999654085
easy butter chicken,4,0.221538462,0.4,0.32666666699999997,0.05875,0.063714286,0.0016666670000000001,0.0,0.496,0.0,0.0778,0.033333333,0.021,0.055555556,0.0,0.8,0.0,0.0575,0.01,235,-1.1602009309999999,4.414825797,0.9999901170000001
easy butternut squash ravioli,4,0.244615385,0.4,0.263333333,0.309166667,0.049714285999999996,0.158,0.096,0.23,0.031746032,0.857,0.083333333,0.141,0.166666667,0.0,0.3,0.0,0.07,0.1875,378,-5.613363493,4.408624525,0.6710828879999999
easy cabbage roll casserole,4,0.243076923,0.3,0.206666667,0.342083333,0.157142857,0.065333333,0.10800000000000001,0.40399999999999997,0.19047619,0.0424,0.35,0.047,0.166666667,0.0,0.45,0.0,0.09,0.1575,302,-3.103917212,4.3413778,0.825642942
