,recipename,labels,Total Fat,Saturated Fat,Cholesterol,Sodium,Potassium,Total Carbohydrates,Dietary Fiber,Protein,Sugars,Vitamin A,Vitamin C,Calcium,Iron,Thiamin,Niacin,Vitamin B6,Magnesium,Folate,Calories,Health Score,ratings,class_prob,Carb_std,Protein_std,VitA_std,VitC_std,Calcium_std,Iron_std,Thiamin_std,Niacin_std,VitB6_std,Magnesium_std,Folate_std,Potassium_std,Dietary Fiber_std,Total Fat_std,Saturated Fat_std,Cholesterol_std,Sodium_std,Sugars_std,Carb_BI,Protein_BI,VitA_BI,VitC_BI,Calcium_BI,Iron_BI,Thiamin_BI,Niacin_BI,VitB6_BI,Magnesium_BI,Folate_BI,Potassium_BI,Dietary Fiber_BI,Total Fat_BI,Saturated Fat_BI,Cholesterol_BI,Sodium_BI,Sugars_BI,BI
33,african chicken stew,4,36.00000001,7.0,99.9999999,619.9999992,826.0,31.5,6.4,43.7,4.0000000005,413.00000000000006,16.00000002,72.00000000000001,3.999999996,0.0,15.0,1.0,117.0,101.0,615,-1.464543788,4.38151698,0.5722232389999999,117.80487804878048,163.4308943089431,1544.5528455284555,59.83739844878049,269.26829268292687,14.959349578536587,0.0,56.09756097560976,3.7398373983739837,437.5609756097561,377.7235772357723,3089.1056910569105,23.934959349593495,134.6341463788618,26.178861788617887,373.9837394634146,2318.6991840000005,14.959349595365854,1.9634146341463412,10.0,0.9653455284552847,4.9864498707317075,1.0356472795497187,2.77024992195122,0.0,5.0,5.0,5.0,2.360772357723577,4.413008130081301,4.786991869918699,0.0,0.0,0.0,0.16937669999999894,2.625500064227642,51.07675635678549
34,after thanksgiving casserole,4,26.199999995,13.0,89.0000001,1912.9999992,749.999999,67.5,4.1,25.6,8.000000001,1042.0,10.999999979999998,157.0,3.999999996,0.0,12.0,1.0,66.0,121.0,612,-10.24368596,3.949359557,0.842035181,253.67647058823528,96.2091503267974,3916.0130718954247,41.339869205882344,590.032679738562,15.032679723529412,0.0,45.09803921568627,3.758169934640523,248.03921568627453,454.73856209150324,2818.6274472222226,15.408496732026142,98.46405226879085,48.8562091503268,334.4771245588235,7189.379081960785,30.065359480882353,4.227941176470588,14.43137254901961,2.4475081699346406,3.4449891004901954,2.269356460532931,2.783829578431373,0.0,5.0,5.0,3.1004901960784315,2.8421160130718954,4.026610638888889,3.0816993464052285,0.0,0.0,0.0,0.0,0.22772071732026136,52.883633946644046
35,aimees quick chicken,6,7.200000015,3.0,81.0,1792.9999991999998,255.0000005,8.7999999,0.0,32.4,2.9999999925,61.00000000000001,0.0,127.0,1.000000008,0.0,17.0,0.0,38.0,6.0,242,-2.167525269,4.360535805,0.995666898,83.6363626859504,307.9338842975206,579.7520661157026,0.0,1207.0247933884298,9.504132307438015,0.0,161.5702479338843,0.0,361.1570247933884,57.02479338842976,2423.5537237603303,0.0,68.42975220867768,28.51239669421488,769.8347107438017,17040.909083305785,28.51239662293388,1.3939393780991736,10.0,0.36234504132231415,0.0,4.642403051493961,1.7600245013774103,0.0,5.0,0.0,4.514462809917355,0.356404958677686,3.4622196053719008,0.0,0.0,0.0,0.0,0.0,0.47422275826446325,31.96602210452426
36,ainaas bbq chicken,4,28.20000001,8.0,156.0,810.0,573.000001,8.499999899999999,0.6,50.7,5.000000008500001,353.0,19.999999980000002,64.0,3.0000000059999996,0.0,16.0,1.0,49.0,17.0,500,-0.970932561,3.891072099,0.8280516240000001,39.09999954,233.22,1623.8,91.999999908,294.40000000000003,13.800000027599998,0.0,73.60000000000001,4.6000000000000005,225.4,78.2,2635.8000046,2.76,129.720000046,36.800000000000004,717.6,3726.0000000000005,23.0000000391,0.651666659,10.0,1.014875,5.0,1.1323076923076925,2.5555555606666664,0.0,5.0,5.0,2.8175,0.48875,3.7654285780000003,0.552,0.0,0.0,0.0,0.0,1.3492063429999999,39.32728983297436
37,al kabsa traditional saudi rice and chicken,4,21.199999990000002,8.0,87.9999999,423.0,431.9999985,54.9,3.0,29.2,6.999999993,4320.000000000001,13.00000002,59.0,1.999999998,0.0,8.0,0.0,42.0,18.0,528,-3.2880211530000003,4.084027166,0.937814525,239.14772727272725,127.19696969696969,18818.181818181823,56.6287879659091,257.00757575757575,8.71212120340909,0.0,34.84848484848485,0.0,182.95454545454544,78.4090909090909,1881.8181752840908,13.068181818181818,92.34848480492425,34.84848484848485,383.3333328977273,1842.6136363636365,30.49242421193182,3.985795454545454,10.0,5.0,4.719065663825758,0.988490675990676,1.6133557784090908,0.0,5.0,0.0,2.286931818181818,0.4900568181818182,2.6883116789772727,2.6136363636363633,0.0,0.0,0.0,1.1612215909090906,0.15993266477272705,40.706798507430065
38,alabama pulled pig,4,24.19999998,10.0,105.9999999,118.9999992,571.9999985,5.1999999,0.6,28.000000000000004,4.0000000005,473.0,1.99999998,44.0,1.999999998,1.0000000005,12.0,1.0,37.0,8.0,363,-2.320504348,4.410247957,0.87944671,32.94765776859504,177.41046831955927,2996.969696969697,12.672176181818182,278.7878787878788,12.672176295867768,6.336088157438017,76.03305785123968,6.336088154269973,234.43526170798899,50.688705234159784,3624.2424147382917,3.8016528925619832,153.33333320661157,63.36088154269973,671.6253437190084,753.9944852892562,25.344352620247935,0.5491276294765841,10.0,1.8731060606060606,1.056014681818182,1.0722610722610724,2.346699314049587,5.0,5.0,5.0,2.9304407713498626,0.3168044077134986,5.0,0.7603305785123966,0.0,0.0,0.0,3.429178155647383,0.9770868856749308,45.311049557109556
39,alaska salmon bake with pecan crunch coating,4,22.400000025,6.0,90.99999989999999,352.99999920000005,409.9999995,15.9,1.9,26.1,5.999999985,423.0,10.999999979999998,40.0,1.000000008,0.0,11.0,0.0,44.0,18.0,368,-1.594336215,4.623010367,0.7214834529999999,99.375,163.12500000000003,2643.75,68.74999987499999,250.0,6.25000005,0.0,68.75,0.0,275.0,112.5,2562.499996875,11.875,140.00000015625,37.5,568.749999375,2206.249995,37.49999990625,1.65625,10.0,1.65234375,5.0,0.9615384615384616,1.1574074166666666,0.0,5.0,0.0,3.4375,0.703125,3.6607142812499998,2.375,0.0,0.0,0.0,0.4036458437499997,0.0,36.007524753205125
40,alaskan bbq salmon,4,10.999999984999999,2.0,56.0000001,58.9999992,370.000001,22.2999999,0.0,19.6,21.999999987,44.0,3.0,26.0,0.0,0.0,11.0,1.0,28.000000000000004,31.0,269,0.104775456,4.57341886,0.935551436,190.66914412639406,167.5836431226766,376.2081784386617,25.650557620817843,222.30483271375465,0.0,0.0,94.05204460966543,8.550185873605948,239.4052044609666,265.0557620817844,3163.5687817843864,0.0,94.05204448141262,17.100371747211895,478.8104097769517,504.4609597026022,188.1040891081784,3.1778190687732346,10.0,0.23513011152416358,2.137546468401487,0.8550185873605948,0.0,0.0,5.0,5.0,2.9925650557620824,1.6565985130111525,4.519383973977694,0.0,0.0,0.7249070631970262,0.0,3.9490396672862453,0.0,40.24800850929368
41,alfredo blue,4,29.900000000000002,17.0,93.99999989999999,262.0000008,200.9999985,43.899999900000005,2.2,12.9,1.9999999845,1033.0,1.0000000199999999,163.0,1.999999998,0.0,5.0,0.0,37.0,122.0,487,-8.774611741000001,4.408824955,0.7751725829999999,207.33059501026696,60.92402464065708,4878.6447638603695,4.722792702258727,769.8151950718686,9.445585206160164,0.0,23.613963039014372,0.0,174.74332648870637,576.1806981519507,949.2813070841889,10.390143737166326,141.21149897330596,80.28747433264887,443.9425046611909,1237.3716670225874,9.445585142402464,3.4555099168377827,9.138603696098562,3.0491529774127306,0.39356605852156057,2.9608276733533407,1.7491824455852156,0.0,5.0,0.0,2.1842915811088295,3.6011293634496915,1.3561161529774126,2.0780287474332653,0.0,0.0,0.0,2.4221423603696097,3.5007007710472275,40.88925174419523
42,alfredo chicken,4,28.70000003,10.0,105.9999999,1338.0,283.9999995,27.2000001,1.0,32.1,5.000000008500001,45.00000000000001,0.0,20.0,1.999999998,0.0,15.0,0.0,37.0,71.0,498,-5.819206087,4.216454395,0.8387924379999999,125.62249042168675,148.25301204819277,207.83132530120486,0.0,92.36947791164658,9.23694778192771,0.0,69.27710843373494,0.0,170.88353413654616,327.9116465863454,1311.6465840361445,4.618473895582329,132.5502009417671,46.18473895582329,489.55823246987956,6179.518072289156,23.092369517168677,2.093708173694779,10.0,0.12989457831325302,0.0,0.35526722273710226,1.7105458855421687,0.0,5.0,0.0,2.136044176706827,2.049447791164659,1.8737808343373494,0.9236947791164658,0.0,0.0,0.0,0.0,1.3345445210843367,27.606927962696943
43,alfredo light,4,4.099999994999999,1.0,6.0,360.0,258.00000099999994,50.4999999,3.6000000000000005,13.900000000000002,5.999999985,485.0,25.000000020000005,149.0,1.999999998,0.0,5.0,0.0,38.0,123.0,292,-0.607806693,4.418334215,0.999146022,397.7739718150685,109.48630136986303,3820.205479452055,196.91780837671237,1173.6301369863015,15.753424641780823,0.0,39.38356164383561,0.0,299.31506849315065,968.8356164383562,2032.1917886986296,28.356164383561648,32.29452050856164,7.876712328767123,47.26027397260274,2835.6164383561645,47.26027385445205,10.0,10.0,2.3876284246575343,5.0,4.5139620653319295,2.9173008595890417,0.0,5.0,0.0,3.7414383561643834,5.0,2.903131126712328,5.0,2.515806114726028,3.030821917808219,4.212328767123288,0.0,0.0,62.010088864989456
44,alfredo mostaccioli,4,25.299999985,15.0,75.99999989999999,466.9999992,179.9999985,42.399999900000005,2.2,10.299999999999999,1.9999999845,1446.0,10.00000002,101.0,1.999999998,0.0,4.0,0.0,34.0,125.0,430,-8.406719529,4.3799256039999985,0.759915179,226.79069713953493,55.09302325581395,7734.418604651163,53.4883722,540.2325581395348,10.697674407906979,0.0,21.3953488372093,0.0,181.86046511627907,668.6046511627908,962.7906896511629,11.767441860465118,135.3255813151163,80.23255813953489,406.51162737209296,2497.9069724651163,10.697674335697675,3.779844952325582,8.263953488372092,4.8340116279069765,4.45736435,2.0778175313059033,1.9810508162790703,0.0,5.0,0.0,2.2732558139534884,4.178779069767443,1.3754152709302327,2.3534883720930235,0.0,0.0,0.0,0.0,3.3019564546511626,43.876937747584975
45,alice chicken,6,69.499999985,23.0,152.00000010000002,1975.0000008,850.0000004999999,31.8999999,0.6,46.800000000000004,20.0000000025,663.0,6.0,478.0,3.999999996,0.0,24.0,1.0,54.0,26.0,930,-14.00577512,4.459410657,1.0,78.89247287096774,115.74193548387099,1639.6774193548388,14.838709677419354,1182.1505376344087,9.892473108387097,0.0,59.354838709677416,2.4731182795698925,133.5483870967742,64.3010752688172,2102.1505388709675,1.4838709677419355,171.88172039301077,56.88172043010753,375.9139787419356,4884.408604129032,49.46236559758064,1.3148745478494623,10.0,1.0247983870967743,1.236559139784946,4.546732837055418,1.831939464516129,0.0,5.0,4.946236559139785,1.6693548387096777,0.4018817204301075,3.003072198387096,0.2967741935483871,0.0,0.0,0.0,0.0,0.0,35.272223886517786
46,alices sour cream chicken breasts,4,20.8,12.0,110.00000010000004,256.9999992,444.9999995,4.4000001,0.0,31.900000000000002,0.0,599.0,1.99999998,168.99999999999997,1.000000008,0.0,20.0,1.0,46.0,15.0,351,-2.7722468910000004,4.2198191760000014,0.984012478,28.831909487179484,209.03133903133903,3925.0712250712254,13.105412974358973,1107.4074074074072,6.552706605128205,0.0,131.05413105413106,6.552706552706553,301.42450142450144,98.2905982905983,2915.954412678063,0.0,136.2962962962963,78.63247863247864,720.7977214529917,1684.0455788034187,0.0,0.4805318247863247,10.0,2.453169515669516,1.0921177478632478,4.259259259259258,1.2134641861348527,0.0,5.0,5.0,3.767806267806268,0.6143162393162394,4.165649160968662,0.0,0.0,0.0,0.0,1.4915717108262112,5.0,44.537885912630585
47,alishas scalloped potatoes and ham,4,20.600000005,10.0,59.000000099999994,835.9999992,1116.9999995,38.600000099999995,4.7,17.4,2.9999999925,328.0,61.999999980000005,109.0,1.999999998,1.0000000005,8.0,1.0,62.0,38.0,407,-5.794244827999999,4.243058847,0.764608465,218.1326786977887,98.32923832923832,1853.5626535626536,350.36855025552825,615.970515970516,11.30221129090909,5.651105653931204,45.208845208845204,5.6511056511056506,350.3685503685504,214.74201474201473,6312.28500945946,26.560196560196562,116.41277644103192,56.51105651105651,333.415233980344,4724.32431980344,16.95331691093366,3.635544644963145,14.749385749385748,1.1584766584766586,5.0,2.3691173691173693,2.0930020909090907,5.0,5.0,5.0,4.3796068796068806,1.3421375921375922,5.0,5.0,0.0,0.0,0.0,0.0,2.3089973157248163,62.036268300321304
48,all american meatloaf,4,20.600000005,9.0,134.0000001,595.0000008000001,398.000001,12.3,1.4000000000000001,26.5,4.0000000005,501.0,4.99999998,151.0,3.0000000059999996,0.0,10.0,0.0,41.0,26.0,344,-3.369911709,4.452752375,0.627833184,82.23837209302326,177.18023255813952,3349.709302325581,33.430232424418605,1009.5930232558139,20.058139574999995,0.0,66.86046511627907,0.0,274.1279069767442,173.83720930232556,2661.0465183139536,9.360465116279071,137.7325581729651,60.174418604651166,895.9302332267441,3978.1976797674424,26.74418604985465,1.370639534883721,10.0,2.0935683139534884,2.7858527020348838,3.8830500894454385,3.7144702916666654,0.0,5.0,0.0,3.4265988372093026,1.0864825581395348,3.8014950261627907,1.8720930232558142,0.0,0.0,0.0,0.0,0.7548911031976745,39.789141479949315
49,all day venison pot roast,4,7.90000003,3.0,161.0000001,1042.9999992,885.9999995,19.599999899999997,3.3000000000000003,47.0,5.999999985,8511.0,7.99999998,70.0,7.999999992,0.0,12.0,1.0,55.00000000000001,34.0,343,0.965031364,4.070565188,0.636948602,131.42857075801746,315.1603498542274,57070.84548104957,53.64431473469388,469.38775510204084,53.64431481516035,0.0,80.466472303207,6.705539358600583,368.80466472303215,227.98833819241983,5941.107868367346,22.12827988338193,52.973761134110795,20.11661807580175,1079.5918374052478,6993.877545655977,40.23323605102041,2.190476179300291,10.0,5.0,4.47035956122449,1.805337519623234,5.0,0.0,5.0,5.0,4.6100583090379015,1.424927113702624,5.0,4.425655976676386,0.9250952973760928,0.0,0.0,0.0,0.0,54.85190995694102
50,all protein meatloaf,4,25.400000015,10.0,122.0000001,1114.9999992,332.0000005,3.0,1.0999999999999999,18.5,1.000000008,849.0,3.0,28.0,1.999999998,0.0,8.0,0.0,23.0,16.0,316,-5.9799793910000005,4.514654252,0.833237621,21.835443037974684,134.65189873417722,6179.430379746836,21.835443037974684,203.79746835443038,14.556962010759495,0.0,58.22784810126582,0.0,167.40506329113924,116.45569620253164,2416.4556998417725,8.00632911392405,184.8734178306962,72.78481012658229,887.9746842721519,8115.50632329114,7.278481070886076,0.3639240506329114,10.0,3.8621439873417724,1.8196202531645569,0.7838364167478091,2.6957337056962025,0.0,5.0,0.0,2.0925632911392404,0.7278481012658228,3.452079571202532,1.60126582278481,0.0,0.0,0.0,0.0,3.8446855443037977,36.24370074427946
51,all star veggie burger,4,4.69999998,1.0,0.0,340.0000008,216.00000099999994,23.799999899999996,3.9,8.3,0.0,98.0,6.0,200.0,3.999999996,0.0,2.0,0.0,54.0,49.0,161,-0.292723181,4.491795005,0.999686218,339.99999857142853,118.57142857142858,1400.0,85.71428571428572,2857.142857142857,57.14285708571429,0.0,28.57142857142857,0.0,771.4285714285714,700.0,3085.7142999999987,55.714285714285715,67.14285685714286,14.285714285714285,0.0,4857.142868571429,0.0,10.0,10.0,0.875,5.0,5.0,5.0,0.0,5.0,0.0,5.0,4.375,4.408163285714284,5.0,0.0,1.4285714285714288,5.0,0.0,5.0,66.08673471428571
52,all white meat meatloaf,4,16.599999975,5.0,104.00000010000001,1438.9999992,364.999999,29.3000001,1.0999999999999999,24.600000000000005,9.000000009,167.0,1.0000000199999999,55.0,3.0000000059999996,0.0,12.0,0.0,32.0,41.0,369,-4.377966459,3.990151757,0.945803211,182.62872691056907,153.33333333333337,1040.9214092140921,6.233062455284552,342.81842818428186,18.699187029268288,0.0,74.79674796747969,0.0,199.4579945799458,255.55555555555554,2275.0677444444445,6.856368563685636,103.46883453252032,31.165311653116532,648.2384830081302,8969.376688780487,56.09756103170733,3.0438121151761512,10.0,0.6505758807588076,0.5194218712737126,1.3185324160933918,3.4628124128274607,0.0,5.0,0.0,2.4932249322493223,1.597222222222222,3.250096777777778,1.371273712737127,0.0,0.0,0.0,0.0,0.0,32.70697234111597
53,alla checca,4,30.69999998000001,5.0,84.9999999,76.99999919999999,598.0000005,69.3999999,6.4,15.5,4.0000000005,1623.0,21.0,75.0,5.000000004,1.0000000005,8.0,0.0,74.0,227.0,610,-3.498409915,4.297340192,0.518900303,261.6721307704918,58.44262295081967,6119.508196721311,79.18032786885246,282.78688524590166,18.852459031475412,3.7704918051639345,30.16393442622951,0.0,279.016393442623,855.9016393442622,2254.754100245902,24.131147540983605,115.75409828524595,18.852459016393443,320.4918029016394,290.32786583606554,15.081967215,4.361202179508196,8.76639344262295,3.8246926229508196,5.0,1.087641866330391,3.4911961169398915,5.0,5.0,0.0,3.4877049180327875,5.0,3.2210772860655745,4.826229508196721,0.0,0.28688524590163933,0.0,4.395150279508197,2.60603695,60.35421041605717
54,allisons trout,4,23.700000025,12.0,228.0,301.99999920000005,920.0000005,3.0,0.5,39.5,1.000000008,677.0,1.0000000199999999,46.0,1.000000008,0.0,14.0,1.0,75.0,18.0,390,-2.540423052,4.13065799,0.98843214,17.692307692307693,232.94871794871796,3992.5641025641025,5.897436015384615,271.28205128205127,5.897435944615385,0.0,82.56410256410255,5.897435897435898,442.3076923076923,106.15384615384616,5425.641028589744,2.948717948717949,139.76923091666666,70.76923076923077,1344.6153846153848,1781.0256363076926,5.897435944615385,0.2948717948717949,10.0,2.495352564102564,0.49145300128205127,1.0433925049309665,1.0921177675213676,0.0,5.0,5.0,5.0,0.6634615384615384,5.0,0.5897435897435898,0.0,0.0,0.0,1.289529924358974,4.063899056410256,42.02382174168311
55,almond chicken casserole ii,4,22.20000003,5.0,45.0,385.9999992,217.0,37.100000099999995,1.2,15.7,1.9999999845,316.00000000000006,3.0,38.0,3.999999996,0.0,11.0,1.0,38.0,86.0,413,-2.922970149,4.3770371039999985,0.570710953,206.61017004842614,87.43341404358353,1759.8062953995159,16.707021791767556,211.62227602905568,22.276029033414044,0.0,61.2590799031477,5.5690072639225185,211.62227602905568,478.9346246973366,1208.4745762711866,6.682808716707021,123.63196142615014,27.84503631961259,250.60532687651332,2149.6367994188863,11.138014441525424,3.4435028341404355,13.11501210653753,1.0998789346246975,1.3922518159806296,0.8139318308809834,4.1251905617433415,0.0,5.0,5.0,2.645278450363196,2.9933414043583535,1.7263922518159807,1.3365617433414043,0.0,0.0,0.8232445520581113,0.5215900012106535,3.232061199757869,46.44499313475508
56,almond crusted chicken with tomato citrus sauce,4,42.599999975,9.0,90.0,178.0000008,734.0000010000002,16.5,5.400000000000001,34.9,5.999999985,966.9999999999999,28.000000019999998,115.0,3.0000000059999996,0.0,22.0,1.0,126.0,43.0,577,-2.233302259,4.471477921,0.595709089,65.77123050259965,139.1161178509532,3854.592720970537,111.61178517504332,458.40554592720974,11.95840556984402,0.0,87.6949740034662,3.9861351819757362,502.2530329289428,171.40381282495667,2925.823227556327,21.525129982668986,169.809358652513,35.87521663778163,358.75216637781625,709.5320655805893,23.91681103206239,1.0961871750433274,10.0,2.4091204506065855,5.0,1.7630982535661912,2.214519549971115,0.0,5.0,5.0,5.0,1.0712738301559792,4.179747467937609,4.305025996533797,0.0,0.0,0.0,3.5218081967071053,1.2036807885615253,51.76446170908324
57,almond crusted tilapia,4,22.400000025,10.0,149.0000001,591.0,966.999999,9.0,1.9,46.9,1.000000008,2929.0,49.99999998,349.0,3.0000000059999996,0.0,10.0,1.0,100.0,72.0,424,-1.202974637,4.420163056,0.95022985,48.82075471698113,254.41037735849056,15888.443396226414,271.22641498584903,1893.1603773584905,16.273584938207545,0.0,54.24528301886793,5.4245283018867925,542.4528301886793,390.566037735849,5245.5188625,10.306603773584905,121.50943409787736,54.24528301886793,808.254717523585,3205.896226415094,5.424528345283019,0.8136792452830188,10.0,5.0,5.0,5.0,3.0136268404088047,0.0,5.0,5.0,5.0,2.4410377358490565,5.0,2.0613207547169807,0.0,0.0,0.0,0.0,4.138963754716981,57.468628330974845
58,almond orange crusted chicken with fennel arugula salad,3,18.799999985,2.0,65.00000010000001,390.0,570.0000005,17.1,4.0,31.1,5.000000008500001,610.0,31.000000020000005,121.0,1.999999998,0.0,17.0,1.0,96.0,63.0,362,1.031445807,4.085910357,0.919123117,108.64640883977901,197.59668508287294,3875.6906077348067,196.96132609392268,768.7845303867402,12.707182307734806,0.0,108.0110497237569,6.3535911602209945,609.9447513812155,400.27624309392263,3621.546964502763,25.414364640883978,119.44751371685084,12.707182320441989,412.98342604972385,2477.9005524861877,31.7679558551105,1.8107734806629836,10.0,2.422306629834254,5.0,2.9568635784105397,2.353181908839779,0.0,5.0,5.0,5.0,2.5017265193370166,5.0,5.0,0.0,1.8232044198895028,0.0,0.0,0.0,53.86805653697408
59,almost authentic caesar salad,3,18.70000002,5.0,17.000000099999998,961.0000008,205.0000015,14.600000099999999,2.1,5.800000000000001,1.000000008,3416.0,21.0,118.0,1.999999998,0.0,2.0,0.0,17.0,104.0,243,-4.536299083,4.018573926,0.7598059009999999,138.1893013580247,54.89711934156379,32332.510288065845,198.76543209876542,1116.8724279835392,18.930041133333333,0.0,18.930041152263374,0.0,160.90534979423867,984.3621399176955,1940.3292323045268,19.876543209876544,176.99588496296298,47.325102880658434,160.90535074074072,9095.884781234567,9.465020651851852,2.303155022633745,8.234567901234568,5.0,5.0,4.295663184552073,3.505563172839506,0.0,4.732510288065844,0.0,2.0113168724279835,5.0,2.7718989032921817,3.9753086419753085,0.0,0.0,2.318244154320988,0.0,3.497615769547325,50.32759975656853
